age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,test_control_flag,was_contacted
36,unemployed,married,basic.6y,no,yes,no,cellular,11,tue,144.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
30,technician,married,professional.course,no,yes,no,cellular,11,tue,613.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
32,services,married,basic.6y,unknown,yes,no,telephone,11,tue,162.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
30,unemployed,married,high.school,no,no,yes,cellular,11,tue,155.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
30,unemployed,married,high.school,no,no,no,cellular,11,tue,145.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
32,admin.,married,university.degree,no,yes,no,cellular,11,tue,266.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
52,technician,married,high.school,no,yes,no,cellular,11,tue,385.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
38,blue-collar,divorced,unknown,no,yes,no,telephone,11,tue,125.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
36,blue-collar,married,basic.9y,no,unknown,unknown,cellular,11,tue,95.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
34,technician,single,university.degree,no,yes,no,cellular,11,tue,82.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
38,blue-collar,divorced,unknown,no,no,no,cellular,11,tue,154.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
40,management,married,university.degree,no,no,no,cellular,11,tue,131.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
30,unemployed,married,high.school,no,yes,yes,cellular,11,tue,924.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
49,management,married,university.degree,no,yes,no,cellular,11,tue,37.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
49,management,married,university.degree,no,no,no,cellular,11,tue,188.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
47,services,married,high.school,no,yes,no,cellular,11,tue,99.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
49,management,married,university.degree,no,yes,no,cellular,11,tue,197.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
30,admin.,divorced,university.degree,no,no,no,cellular,11,tue,453.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
36,housemaid,married,basic.4y,no,no,no,cellular,11,tue,242.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
54,entrepreneur,married,professional.course,no,yes,yes,cellular,11,tue,134.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,admin.,married,high.school,no,yes,no,cellular,11,tue,62.0,4.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
52,management,married,university.degree,unknown,yes,no,cellular,11,tue,419.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
50,admin.,divorced,basic.9y,no,yes,no,cellular,11,tue,128.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
33,technician,single,university.degree,no,no,no,cellular,11,tue,113.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
51,admin.,married,high.school,no,yes,no,cellular,11,tue,109.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
48,admin.,married,university.degree,no,yes,yes,cellular,11,tue,122.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
47,services,married,high.school,no,yes,no,cellular,11,tue,103.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
29,blue-collar,divorced,basic.6y,no,yes,no,telephone,11,tue,272.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
54,retired,married,high.school,no,yes,no,cellular,11,tue,145.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
54,retired,married,high.school,no,no,no,cellular,11,tue,172.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
30,services,married,basic.6y,no,no,no,cellular,11,tue,154.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
50,self-employed,married,university.degree,no,no,no,telephone,11,tue,103.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
49,services,married,high.school,no,no,no,cellular,11,tue,48.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
53,self-employed,married,basic.4y,no,no,no,cellular,11,tue,505.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
51,entrepreneur,married,basic.9y,no,no,no,cellular,11,tue,125.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
55,admin.,married,high.school,no,yes,no,cellular,11,tue,191.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,management,married,high.school,no,yes,no,cellular,11,tue,417.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,management,single,university.degree,no,no,no,telephone,11,tue,52.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
48,technician,married,university.degree,no,no,no,cellular,11,tue,346.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,admin.,divorced,university.degree,no,no,no,cellular,11,tue,35.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
30,admin.,single,university.degree,no,yes,no,cellular,11,tue,288.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
53,admin.,divorced,university.degree,no,yes,no,cellular,11,tue,69.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
32,services,married,high.school,no,no,no,cellular,11,tue,91.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
53,admin.,divorced,university.degree,no,no,yes,cellular,11,tue,172.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
34,services,married,high.school,no,yes,no,cellular,11,tue,78.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
45,technician,married,high.school,no,yes,no,cellular,11,tue,79.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,self-employed,divorced,university.degree,no,no,no,cellular,11,tue,349.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
56,management,married,university.degree,no,yes,no,cellular,11,tue,125.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
39,management,married,high.school,no,no,no,cellular,11,tue,328.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
54,technician,married,university.degree,no,no,no,cellular,11,tue,432.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
38,entrepreneur,married,basic.4y,no,yes,yes,cellular,11,tue,224.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
31,technician,married,high.school,no,no,no,cellular,11,tue,90.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
31,technician,married,high.school,no,no,yes,cellular,11,tue,67.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
29,management,single,university.degree,no,no,no,cellular,11,tue,232.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
41,admin.,single,high.school,no,no,no,cellular,11,tue,143.0,3.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
29,technician,single,high.school,no,no,no,cellular,11,tue,155.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,entrepreneur,married,high.school,no,yes,no,cellular,11,tue,120.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
46,self-employed,married,basic.6y,unknown,yes,no,cellular,11,tue,32.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
45,management,married,university.degree,no,no,no,cellular,11,tue,69.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
37,retired,divorced,basic.9y,unknown,no,no,telephone,11,tue,114.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
54,management,married,university.degree,no,no,no,cellular,11,tue,53.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
37,retired,divorced,basic.9y,unknown,no,no,cellular,11,tue,198.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
54,management,married,university.degree,no,no,no,cellular,11,tue,339.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
50,admin.,married,high.school,no,no,no,telephone,11,tue,46.0,4.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
55,admin.,married,university.degree,no,no,no,cellular,11,tue,71.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
33,entrepreneur,single,university.degree,no,yes,no,cellular,11,tue,295.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
40,blue-collar,divorced,basic.9y,no,no,no,cellular,11,tue,137.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
51,blue-collar,married,basic.4y,unknown,no,no,cellular,11,tue,103.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
39,management,single,high.school,unknown,yes,no,cellular,11,tue,68.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
39,management,married,university.degree,no,no,no,cellular,11,tue,435.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
44,management,single,university.degree,no,no,no,cellular,11,tue,152.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
47,services,married,high.school,no,no,no,cellular,11,tue,107.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
47,services,married,high.school,no,yes,no,cellular,11,tue,164.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
47,services,married,high.school,no,unknown,unknown,cellular,11,tue,125.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
48,technician,divorced,professional.course,no,unknown,unknown,cellular,11,tue,83.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
48,technician,divorced,professional.course,no,yes,yes,cellular,11,tue,86.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
36,management,married,professional.course,no,no,no,cellular,11,tue,68.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
51,services,divorced,high.school,no,no,no,telephone,11,tue,236.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
48,self-employed,married,university.degree,no,no,no,cellular,11,tue,137.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,services,married,university.degree,no,no,no,cellular,11,tue,190.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
36,admin.,married,university.degree,no,no,no,cellular,11,tue,51.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,admin.,married,university.degree,unknown,yes,no,cellular,11,tue,331.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
54,unemployed,married,basic.9y,no,yes,no,cellular,11,tue,127.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
38,entrepreneur,married,basic.4y,no,yes,no,cellular,11,tue,76.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
30,entrepreneur,single,university.degree,no,yes,yes,cellular,11,tue,309.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
50,management,married,university.degree,no,no,no,cellular,11,tue,66.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,self-employed,married,professional.course,no,yes,no,cellular,11,tue,91.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
54,self-employed,married,basic.9y,no,no,yes,cellular,11,tue,72.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
56,services,divorced,basic.6y,no,yes,no,cellular,11,tue,199.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
31,technician,single,professional.course,no,no,no,cellular,11,tue,165.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
49,admin.,married,university.degree,no,no,no,cellular,11,tue,163.0,1.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
41,blue-collar,married,professional.course,unknown,no,no,cellular,11,tue,124.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,blue-collar,married,high.school,no,yes,no,cellular,11,tue,77.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,technician,married,university.degree,no,no,no,cellular,11,tue,90.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
34,blue-collar,married,basic.4y,no,no,no,cellular,11,tue,120.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
43,entrepreneur,married,basic.4y,no,yes,no,cellular,11,tue,154.0,3.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
37,services,married,high.school,no,yes,no,cellular,11,tue,157.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,services,single,professional.course,unknown,yes,no,cellular,11,tue,114.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
49,blue-collar,married,basic.6y,unknown,no,no,cellular,11,tue,157.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,blue-collar,married,basic.6y,no,yes,yes,telephone,11,tue,137.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
48,admin.,married,unknown,unknown,no,yes,cellular,11,tue,63.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
33,technician,single,professional.course,no,no,no,cellular,11,tue,125.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
43,entrepreneur,married,basic.4y,no,yes,no,cellular,11,tue,40.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
30,technician,single,professional.course,no,yes,yes,cellular,11,tue,69.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
39,admin.,married,university.degree,no,no,no,cellular,11,tue,123.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,blue-collar,married,professional.course,no,yes,no,cellular,11,tue,172.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
48,admin.,married,university.degree,unknown,yes,no,telephone,11,tue,82.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
44,management,single,university.degree,no,yes,no,cellular,11,tue,120.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
50,management,married,high.school,no,yes,yes,cellular,11,tue,174.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
35,admin.,divorced,high.school,no,yes,no,cellular,11,tue,250.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
36,admin.,married,high.school,no,yes,no,cellular,11,tue,94.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
55,entrepreneur,married,university.degree,unknown,yes,yes,cellular,11,tue,157.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
49,self-employed,single,professional.course,unknown,yes,no,telephone,11,tue,126.0,4.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
54,admin.,married,university.degree,no,yes,yes,cellular,11,tue,399.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
40,unemployed,married,professional.course,no,no,no,telephone,11,tue,129.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
37,management,married,university.degree,no,yes,yes,telephone,11,tue,71.0,4.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
39,admin.,married,university.degree,no,no,no,cellular,11,tue,123.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
39,admin.,married,university.degree,no,yes,yes,cellular,11,tue,175.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
50,admin.,married,high.school,no,no,no,cellular,11,tue,87.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
53,management,married,university.degree,no,yes,no,cellular,11,tue,313.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
53,management,married,university.degree,no,yes,no,cellular,11,tue,244.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
54,admin.,divorced,university.degree,no,yes,yes,cellular,11,tue,355.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
32,services,divorced,high.school,no,yes,no,cellular,11,tue,74.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
32,admin.,married,high.school,no,no,no,cellular,11,tue,464.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
33,admin.,married,high.school,no,yes,no,cellular,11,tue,125.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
36,blue-collar,single,basic.9y,no,yes,no,cellular,11,tue,67.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
36,self-employed,married,university.degree,no,yes,no,cellular,11,tue,79.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
45,management,married,university.degree,no,no,no,cellular,11,tue,72.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
50,management,single,university.degree,no,no,no,cellular,11,tue,175.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
44,management,married,university.degree,no,yes,no,cellular,11,tue,170.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
46,unemployed,married,high.school,unknown,yes,no,cellular,11,tue,81.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
37,unemployed,single,university.degree,no,yes,no,cellular,11,tue,135.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
44,technician,married,high.school,no,no,no,cellular,11,tue,231.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
31,management,married,university.degree,no,yes,no,cellular,11,tue,715.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
45,entrepreneur,married,basic.4y,no,unknown,unknown,telephone,11,tue,67.0,7.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
40,blue-collar,married,basic.9y,unknown,no,no,cellular,11,tue,113.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
56,technician,single,professional.course,no,yes,no,cellular,11,tue,116.0,6.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
40,blue-collar,married,basic.4y,no,no,no,cellular,11,tue,103.0,6.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
41,blue-collar,married,professional.course,unknown,yes,no,cellular,11,tue,190.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
32,admin.,married,university.degree,no,no,no,cellular,11,tue,138.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
34,services,married,basic.9y,no,no,no,cellular,11,tue,218.0,2.0,4,1,success,-0.1,93.2,-42.0,1,campaign group,1
37,management,married,university.degree,no,no,no,cellular,11,tue,658.0,3.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
37,management,single,university.degree,no,yes,no,cellular,11,tue,242.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
42,admin.,married,university.degree,no,yes,no,telephone,11,tue,217.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
50,entrepreneur,married,basic.4y,no,yes,no,cellular,11,tue,286.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
31,admin.,married,high.school,no,yes,no,cellular,11,tue,97.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
41,technician,single,professional.course,unknown,yes,no,cellular,11,tue,68.0,2.0,4,1,success,-0.1,93.2,-42.0,0,campaign group,1
31,management,single,university.degree,no,yes,no,cellular,11,tue,129.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
38,self-employed,married,professional.course,no,no,no,cellular,11,tue,1788.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
35,blue-collar,married,basic.6y,no,yes,no,cellular,11,tue,372.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
48,management,married,basic.9y,no,unknown,unknown,cellular,11,tue,373.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
36,housemaid,divorced,basic.4y,no,no,no,cellular,11,tue,84.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
50,housemaid,married,basic.4y,no,yes,no,telephone,11,tue,150.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,1,campaign group,0
36,housemaid,divorced,basic.4y,no,yes,no,cellular,11,tue,171.0,1.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
34,technician,single,professional.course,no,yes,no,cellular,11,tue,131.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
31,admin.,married,university.degree,no,yes,no,telephone,11,tue,174.0,3.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
32,blue-collar,married,basic.9y,no,yes,no,cellular,11,tue,61.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
40,services,married,high.school,unknown,no,no,cellular,11,tue,80.0,2.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
40,admin.,married,professional.course,no,yes,no,cellular,11,tue,271.0,5.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
52,entrepreneur,married,basic.4y,no,no,no,cellular,11,tue,173.0,7.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
42,self-employed,single,basic.4y,no,yes,no,cellular,11,tue,100.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
30,entrepreneur,single,basic.9y,no,yes,no,cellular,11,tue,108.0,5.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
45,entrepreneur,married,basic.4y,no,yes,no,cellular,11,tue,167.0,5.0,999,0,nonexistent,-0.1,93.2,-42.0,0,campaign group,0
57,retired,married,high.school,no,no,no,cellular,11,tue,486.0,2.0,999,1,failure,-0.1,93.2,-42.0,0,campaign group,0
